"time","position"
5.220,0.55
5.240,0.55
5.260,0.55
5.280,0.55
5.300,0.55
5.320,0.56
5.340,0.56
5.360,0.57
5.380,0.58
5.400,0.58
5.420,0.59
5.440,0.59
5.460,0.59
5.480,0.59
5.500,0.59
5.520,0.58
5.540,0.58
5.560,0.57
5.580,0.57
5.600,0.56
5.620,0.56
5.640,0.55
5.660,0.55
5.680,0.55
5.700,0.55
5.720,0.56
5.740,0.56
5.760,0.57
5.780,0.57
5.800,0.58
5.820,0.58
5.840,0.59
5.860,0.59
5.880,0.59
5.900,0.59
5.920,0.59
5.940,0.58
5.960,0.58
5.980,0.57
6.000,0.57
6.020,0.56
6.040,0.56
6.060,0.55
6.080,0.55
6.100,0.55
6.120,0.55
6.140,0.56
6.160,0.56
6.180,0.57
6.200,0.57
6.220,0.58
6.240,0.59
6.260,0.59
6.280,0.59
6.300,0.59
6.320,0.59
6.340,0.59
6.360,0.58
6.380,0.58
6.400,0.57
6.420,0.57
6.440,0.56
6.460,0.56
6.480,0.55
6.500,0.55
6.520,0.55
6.540,0.56
6.560,0.56
6.580,0.56
6.600,0.57
6.620,0.57
6.640,0.58
6.660,0.58
6.680,0.59
6.700,0.59
6.720,0.59
6.740,0.59
6.760,0.58
6.780,0.58
6.800,0.58
6.820,0.57
6.840,0.57
6.860,0.56
6.880,0.56
6.900,0.55
6.920,0.55
6.940,0.55
6.960,0.56
6.980,0.56
7.000,0.57
7.020,0.57
7.040,0.58
7.060,0.58
7.080,0.59
7.100,0.59
7.120,0.59
7.140,0.59
7.160,0.59
7.180,0.58
7.200,0.58
7.220,0.57
7.240,0.57
7.260,0.56
7.280,0.56
7.300,0.56
7.320,0.55
7.340,0.55
7.360,0.55
7.380,0.56
7.400,0.56
7.420,0.57
7.440,0.57
7.460,0.58
7.480,0.58
7.500,0.58
7.520,0.59
7.540,0.59
7.560,0.59
7.580,0.59
7.600,0.58
7.620,0.58
7.640,0.57
7.660,0.57
7.680,0.56
7.700,0.56
7.720,0.56
7.740,0.56
7.760,0.56
7.780,0.56
7.800,0.56
7.820,0.56
7.840,0.57
7.860,0.57
7.880,0.58
7.900,0.58
7.920,0.58
7.940,0.59
7.960,0.59
7.980,0.59
8.000,0.58
8.020,0.58
8.040,0.58
8.060,0.57
8.080,0.57
8.100,0.56
8.120,0.56
8.140,0.56
8.160,0.55
8.180,0.55
8.200,0.56
8.220,0.56
8.240,0.56
8.260,0.57
8.280,0.57
8.300,0.58
8.320,0.58
8.340,0.58
8.360,0.59
8.380,0.59
8.400,0.59
8.420,0.58
8.440,0.58
8.460,0.58
8.480,0.57
8.500,0.57
8.520,0.56
8.540,0.56
8.560,0.56
8.580,0.56
8.600,0.56
8.620,0.56
8.640,0.56
8.660,0.57
8.680,0.57
8.700,0.57
8.720,0.58
8.740,0.58
8.760,0.58
8.780,0.58
8.800,0.59
8.820,0.58
8.840,0.58
8.860,0.58
8.880,0.57
8.900,0.57
8.920,0.57
8.940,0.56
8.960,0.56
8.980,0.56
9.000,0.56
9.020,0.56
9.040,0.56
9.060,0.56
9.080,0.57
9.100,0.57
9.120,0.57
9.140,0.58
9.160,0.58
9.180,0.58
9.200,0.59
9.220,0.59
9.240,0.58
9.260,0.58
9.280,0.58
9.300,0.57
9.320,0.57
9.340,0.57
9.360,0.56
9.380,0.56
9.400,0.56
9.420,0.56
9.440,0.56
9.460,0.56
9.480,0.56
9.500,0.57
9.520,0.57
9.540,0.57
9.560,0.58
9.580,0.58
9.600,0.58
9.620,0.58
9.640,0.58
9.660,0.58
9.680,0.58
9.700,0.58
9.720,0.57
9.740,0.57
9.760,0.56
9.780,0.56
9.800,0.56
9.820,0.56
9.840,0.56
9.860,0.56
9.880,0.56
9.900,0.56
9.920,0.57
9.940,0.57
9.960,0.58
9.980,0.58
10.000,0.58
10.020,0.58
10.040,0.59
10.060,0.58
10.080,0.58
10.100,0.58
10.120,0.58
10.140,0.57
10.160,0.57
